1491010320,1087.49,1087.49,1087.49,1087.49,0.7716000000000001
1491010380,1087.48,1087.49,1087.48,1087.49,0.9029541499999999
1491010440,1087.49,1087.49,1087.49,1087.49,2.1227775400000004
1491010500,1087.48,1087.49,1087.49,1087.49,7.5021998199999995
1491010560,1087.45,1087.48,1087.48,1087.48,6.197455209999999
1491010620,1087.46,1087.48,1087.48,1087.46,1.49097992
1491010680,1087.46,1087.46,1087.46,1087.46,2.20421778
1491010740,1087.45,1087.46,1087.46,1087.46,3.1546
1491010800,1087.46,1087.46,1087.46,1087.46,5.77470617
1491010860,1087.46,1087.46,1087.46,1087.46,4.794443950000001
1491010920,1087.46,1087.46,1087.46,1087.46,1.8167333499999998
1491010980,1087.46,1087.46,1087.46,1087.46,0.93469244
1491011040,1087.45,1087.46,1087.46,1087.46,3.97718317
1491011100,1087.46,1087.46,1087.46,1087.46,3.9086
1491011160,1087.45,1087.46,1087.46,1087.45,2.293
1491011220,1087.46,1087.46,1087.46,1087.46,0.0956
1491011280,1087.45,1087.46,1087.45,1087.46,0.9018
1491011340,1087.45,1087.45,1087.45,1087.45,1.4130187800000003
1491011400,1087.46,1087.46,1087.46,1087.46,7.33488253
1491011460,1087.13,1087.46,1087.46,1087.13,4.008100000000001
1491011520,1086.98,1086.98,1086.98,1086.98,2.0811649300000004
1491011580,1086.98,1087.33,1086.98,1087.31,3.1635068399999997
1491011640,1087.08,1087.29,1087.29,1087.26,0.8694
1491011700,1087.23,1087.23,1087.23,1087.23,1.54104994
1491011760,1087.17,1087.35,1087.35,1087.35,1.4133077599999997
1491011820,1087.35,1087.37,1087.35,1087.37,1.04030007
1491011880,1086.95,1087.4,1086.97,1087.4,1.8007323
1491011940,1086.97,1087.37,1086.97,1086.97,3.96214609
1491012000,1086.97,1087.17,1086.97,1087.14,4.99804901
1491012060,1086.98,1087.11,1086.98,1087.09,1.63282094
1491012120,1086.96,1087.08,1087.08,1086.96,5.450217269999999
1491012180,1087.05,1087.17,1087.11,1087.17,4.8511375999999995
